Linux 3.10.0-1160.el7.x86_64 (test-deid_2) 	西元2023年07月13日 	_x86_64_	(8 CPU)

10時18分21秒     CPU     %user     %nice   %system   %iowait    %steal     %idle
07時30分25秒     all      0.36      0.00      0.12      0.00      0.00     99.52
07時31分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
07時32分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
07時33分25秒     all      0.39      0.00      0.17      0.00      0.00     99.44
07時34分25秒     all      0.32      0.00      0.08      0.00      0.00     99.60
07時35分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
07時36分25秒     all      0.35      0.00      0.08      0.00      0.00     99.57
07時37分25秒     all      0.32      0.00      0.06      0.00      0.00     99.61
07時38分25秒     all      0.38      0.00      0.09      0.01      0.00     99.52
07時39分25秒     all      0.32      0.00      0.08      0.00      0.00     99.60
07時40分25秒     all      0.37      0.00      0.12      0.00      0.00     99.51
07時41分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
07時42分25秒     all      0.32      0.00      0.08      0.00      0.00     99.60
07時43分25秒     all      0.39      0.00      0.16      0.00      0.00     99.45
07時44分25秒     all      0.32      0.00      0.08      0.00      0.00     99.60
07時45分25秒     all      0.33      0.00      0.06      0.00      0.00     99.62
07時46分25秒     all      0.32      0.00      0.08      0.00      0.00     99.61
07時47分25秒     all      0.31      0.00      0.06      0.00      0.00     99.63
07時48分25秒     all      0.33      0.00      0.08      0.00      0.00     99.60
07時49分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
07時50分25秒     all      0.39      0.00      0.13      0.00      0.00     99.48
07時51分25秒     all      0.31      0.00      0.07      0.00      0.00     99.62
07時52分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
07時53分25秒     all      0.38      0.00      0.15      0.00      0.00     99.46
07時54分25秒     all      0.32      0.00      0.07      0.00      0.00     99.62
07時55分25秒     all      0.36      0.00      0.08      0.00      0.00     99.56
07時56分25秒     all      0.31      0.00      0.08      0.00      0.00     99.61
07時57分25秒     all      0.36      0.00      0.08      0.00      0.00     99.55
07時58分25秒     all      0.33      0.00      0.08      0.00      0.00     99.59
07時59分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
08時00分25秒     all      0.36      0.00      0.13      0.00      0.00     99.51
08時01分25秒     all      0.35      0.00      0.11      0.00      0.00     99.54
08時02分25秒     all      0.32      0.00      0.11      0.00      0.00     99.57
08時03分25秒     all      0.37      0.00      0.16      0.00      0.00     99.48
08時04分25秒     all      0.31      0.00      0.08      0.00      0.00     99.61
08時05分25秒     all      0.36      0.00      0.05      0.01      0.00     99.58
08時06分25秒     all      0.31      0.00      0.07      0.00      0.00     99.62
08時07分25秒     all      0.32      0.00      0.06      0.00      0.00     99.61
08時08分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
08時09分25秒     all      0.32      0.00      0.07      0.01      0.00     99.60
08時10分25秒     all      0.37      0.00      0.14      0.00      0.00     99.49
08時11分25秒     all      0.31      0.00      0.06      0.00      0.00     99.62
08時12分25秒     all      0.31      0.00      0.07      0.00      0.00     99.62
08時13分25秒     all      0.38      0.00      0.15      0.00      0.00     99.47
08時14分25秒     all      0.31      0.00      0.06      0.00      0.00     99.62
08時15分25秒     all      0.30      0.00      0.06      0.00      0.00     99.64
08時16分25秒     all      0.35      0.00      0.08      0.00      0.00     99.56
08時17分25秒     all      0.31      0.00      0.07      0.00      0.00     99.62
08時18分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
08時19分25秒     all      0.31      0.00      0.06      0.00      0.00     99.62
08時20分25秒     all      0.34      0.00      0.12      0.00      0.00     99.54
08時21分25秒     all      0.31      0.00      0.06      0.00      0.00     99.63
08時22分25秒     all      0.36      0.00      0.07      0.00      0.00     99.56
08時23分25秒     all      0.37      0.00      0.15      0.00      0.00     99.48
08時24分25秒     all      0.31      0.00      0.07      0.00      0.00     99.61
08時25分25秒     all      0.31      0.00      0.08      0.00      0.00     99.61
08時26分25秒     all      0.31      0.00      0.07      0.00      0.00     99.61
08時27分25秒     all      0.31      0.00      0.07      0.00      0.00     99.62
08時28分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
08時29分25秒     all      0.31      0.00      0.06      0.01      0.00     99.61
08時30分25秒     all      0.35      0.00      0.12      0.00      0.00     99.53
08時31分25秒     all      0.32      0.00      0.06      0.00      0.00     99.62
08時32分25秒     all      0.31      0.00      0.07      0.00      0.00     99.62
08時33分25秒     all      0.37      0.00      0.16      0.00      0.00     99.48
08時34分25秒     all      0.32      0.00      0.08      0.00      0.00     99.60
08時35分25秒     all      0.38      0.00      0.07      0.01      0.00     99.54
08時36分25秒     all      0.31      0.00      0.07      0.00      0.00     99.62
08時37分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
08時38分25秒     all      0.32      0.00      0.06      0.00      0.00     99.61
08時39分25秒     all      0.31      0.00      0.08      0.01      0.00     99.59
08時40分25秒     all      0.38      0.00      0.12      0.00      0.00     99.49
08時41分25秒     all      0.31      0.00      0.06      0.00      0.00     99.63
08時42分25秒     all      0.31      0.00      0.06      0.00      0.00     99.63
08時43分25秒     all      0.38      0.00      0.16      0.00      0.00     99.46
08時44分25秒     all      0.32      0.00      0.06      0.00      0.00     99.61
08時45分25秒     all      0.31      0.00      0.06      0.00      0.00     99.62
08時46分25秒     all      0.31      0.00      0.07      0.00      0.00     99.62
08時47分25秒     all      0.31      0.00      0.06      0.00      0.00     99.63
08時48分25秒     all      0.36      0.00      0.07      0.01      0.00     99.55
08時49分25秒     all      0.31      0.00      0.06      0.11      0.00     99.51
08時50分25秒     all      0.34      0.00      0.12      0.00      0.00     99.54
08時51分25秒     all      0.31      0.00      0.06      0.00      0.00     99.63
08時52分25秒     all      0.31      0.00      0.06      0.00      0.00     99.62
08時53分25秒     all      0.42      0.00      0.18      0.01      0.00     99.40
08時54分25秒     all      0.31      0.00      0.06      0.00      0.00     99.62
08時55分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
08時56分25秒     all      0.31      0.00      0.07      0.00      0.00     99.62
08時57分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
08時58分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
08時59分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
09時00分25秒     all      0.34      0.00      0.12      0.00      0.00     99.54
09時01分25秒     all      0.34      0.00      0.10      0.00      0.00     99.56
09時02分25秒     all      0.32      0.00      0.10      0.00      0.00     99.58
09時03分25秒     all      0.41      0.00      0.16      0.00      0.00     99.43
09時04分25秒     all      0.31      0.00      0.06      0.00      0.00     99.62
09時05分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
09時06分25秒     all      0.31      0.00      0.07      0.00      0.00     99.61
09時07分25秒     all      0.30      0.00      0.07      0.00      0.00     99.63
09時08分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
09時09分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
09時10分25秒     all      0.36      0.00      0.13      0.00      0.00     99.51
09時11分25秒     all      0.32      0.00      0.07      0.00      0.00     99.62
09時12分25秒     all      0.31      0.00      0.07      0.00      0.00     99.62
09時13分25秒     all      0.42      0.00      0.17      0.14      0.00     99.27
09時14分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
09時15分25秒     all      0.31      0.00      0.06      0.00      0.00     99.63
09時16分25秒     all      0.35      0.00      0.06      0.00      0.00     99.59
09時17分25秒     all      0.31      0.00      0.05      0.00      0.00     99.64
09時18分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
09時19分25秒     all      0.58      0.00      0.10      0.01      0.00     99.31
09時20分25秒     all      0.34      0.00      0.12      0.00      0.00     99.54
09時21分25秒     all      0.32      0.00      0.05      0.00      0.00     99.62
09時22分25秒     all      0.32      0.00      0.06      0.00      0.00     99.62
09時23分25秒     all      0.41      0.00      0.18      0.00      0.00     99.42
09時24分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
09時25分25秒     all      0.33      0.00      0.08      0.00      0.00     99.59
09時26分25秒     all      0.35      0.00      0.07      0.00      0.00     99.58
09時27分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
09時28分25秒     all      0.37      0.00      0.08      0.00      0.00     99.56
09時29分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
09時30分25秒     all      0.40      0.00      0.14      0.03      0.00     99.43
09時31分25秒     all      0.33      0.00      0.06      0.00      0.00     99.61
09時32分25秒     all      0.37      0.00      0.10      0.01      0.00     99.52
09時33分25秒     all      0.40      0.00      0.17      0.00      0.00     99.43
09時34分25秒     all      0.32      0.00      0.08      0.00      0.00     99.60
09時35分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
09時36分25秒     all      0.34      0.00      0.08      0.00      0.00     99.59
09時37分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
09時38分25秒     all      0.36      0.00      0.08      0.00      0.00     99.56
09時39分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
09時40分25秒     all      0.37      0.00      0.13      0.00      0.00     99.50
09時41分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
09時42分25秒     all      0.34      0.00      0.08      0.00      0.00     99.58
09時43分25秒     all      0.41      0.00      0.18      0.00      0.00     99.42
09時44分25秒     all      0.34      0.00      0.08      0.00      0.00     99.58
09時45分25秒     all      0.37      0.00      0.07      0.03      0.00     99.53
09時46分25秒     all      0.34      0.00      0.08      0.00      0.00     99.59
09時47分25秒     all      0.33      0.00      0.07      0.00      0.00     99.61
09時48分25秒     all      0.35      0.00      0.07      0.00      0.00     99.58
09時49分25秒     all      0.33      0.00      0.08      0.00      0.00     99.59
09時50分25秒     all      0.38      0.00      0.14      0.00      0.00     99.48
09時51分25秒     all      0.37      0.00      0.09      0.01      0.00     99.52
09時52分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
09時53分25秒     all      0.40      0.00      0.18      0.00      0.00     99.42
09時54分25秒     all      0.33      0.00      0.08      0.00      0.00     99.59
09時55分25秒     all      0.36      0.00      0.09      0.00      0.00     99.55
09時56分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
09時57分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
09時58分25秒     all      0.36      0.00      0.08      0.00      0.00     99.57
09時59分25秒     all      0.37      0.00      0.08      0.00      0.00     99.55
10時00分25秒     all      0.38      0.00      0.13      0.00      0.00     99.49
10時01分25秒     all      0.36      0.00      0.13      0.00      0.00     99.52
10時02分25秒     all      0.34      0.00      0.11      0.00      0.00     99.55
10時03分25秒     all      0.40      0.00      0.17      0.00      0.00     99.43
10時04分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
10時05分25秒     all      0.34      0.00      0.06      0.00      0.00     99.60
10時06分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
10時07分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
10時08分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
10時09分25秒     all      0.36      0.00      0.10      0.02      0.00     99.52
10時10分25秒     all      0.39      0.00      0.14      0.00      0.00     99.47
10時11分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
10時12分25秒     all      0.32      0.00      0.08      0.00      0.00     99.60
10時13分25秒     all      0.40      0.00      0.16      0.00      0.00     99.44
10時14分25秒     all      0.35      0.00      0.08      0.00      0.00     99.57
10時15分25秒     all      0.33      0.00      0.06      0.00      0.00     99.61
10時16分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
10時17分25秒     all      0.31      0.00      0.06      0.00      0.00     99.62
10時18分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
10時19分25秒     all      0.32      0.00      0.07      0.00      0.00     99.60
10時20分25秒     all      0.35      0.00      0.12      0.00      0.00     99.52
10時21分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
10時22分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
10時23分25秒     all      0.39      0.00      0.17      0.00      0.00     99.44
10時24分25秒     all      0.33      0.00      0.07      0.00      0.00     99.61
10時25分25秒     all      0.34      0.00      0.08      0.00      0.00     99.58
10時26分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
10時27分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
10時28分25秒     all      0.43      0.00      0.10      0.00      0.00     99.46
10時29分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
10時30分25秒     all      0.37      0.00      0.13      0.00      0.00     99.50
10時31分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
10時32分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
10時33分25秒     all      0.40      0.00      0.16      0.00      0.00     99.44
10時34分25秒     all      0.33      0.00      0.08      0.00      0.00     99.59
10時35分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
10時36分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
10時37分25秒     all      0.33      0.00      0.06      0.00      0.00     99.60
10時38分25秒     all      0.35      0.00      0.08      0.00      0.00     99.57
10時39分25秒     all      0.32      0.00      0.07      0.00      0.00     99.60
10時40分25秒     all      0.47      0.00      0.21      0.00      0.00     99.31
10時41分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
10時42分25秒     all      0.36      0.00      0.07      0.01      0.00     99.55
10時43分25秒     all      0.40      0.00      0.17      0.00      0.00     99.43
10時44分25秒     all      0.34      0.00      0.08      0.00      0.00     99.58
10時45分25秒     all      0.33      0.00      0.08      0.00      0.00     99.60
10時46分25秒     all      0.34      0.00      0.08      0.00      0.00     99.59
10時47分25秒     all      0.38      0.00      0.09      0.02      0.00     99.52
10時48分25秒     all      0.35      0.00      0.08      0.00      0.00     99.57
10時49分25秒     all      0.34      0.00      0.08      0.00      0.00     99.58
10時50分25秒     all      0.36      0.00      0.13      0.00      0.00     99.51
10時51分25秒     all      0.33      0.00      0.08      0.00      0.00     99.60
10時52分25秒     all      0.34      0.00      0.08      0.00      0.00     99.59
10時53分25秒     all      0.40      0.00      0.17      0.00      0.00     99.43
10時54分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
10時55分25秒     all      0.41      0.00      0.08      0.00      0.00     99.50
10時56分25秒     all      0.34      0.00      0.08      0.00      0.00     99.59
10時57分25秒     all      0.33      0.00      0.07      0.00      0.00     99.61
10時58分25秒     all      0.36      0.00      0.07      0.00      0.00     99.57
10時59分25秒     all      0.34      0.00      0.08      0.00      0.00     99.58
11時00分25秒     all      0.37      0.00      0.12      0.00      0.00     99.51
11時01分25秒     all      0.37      0.00      0.13      0.00      0.00     99.49
11時02分25秒     all      0.34      0.00      0.11      0.00      0.00     99.56
11時03分25秒     all      0.39      0.00      0.16      0.00      0.00     99.45
11時04分25秒     all      0.34      0.00      0.08      0.00      0.00     99.59
11時05分25秒     all      0.38      0.00      0.09      0.01      0.00     99.52
11時06分25秒     all      0.33      0.00      0.09      0.00      0.00     99.59
11時07分25秒     all      0.33      0.00      0.08      0.00      0.00     99.59
11時08分25秒     all      0.35      0.00      0.08      0.00      0.00     99.57
11時09分25秒     all      0.34      0.00      0.08      0.00      0.00     99.58
11時10分25秒     all      0.46      0.00      0.16      0.09      0.00     99.29
11時11分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
11時12分25秒     all      0.33      0.00      0.08      0.00      0.00     99.59
11時13分25秒     all      0.40      0.00      0.17      0.00      0.00     99.43
11時14分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
11時15分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
11時16分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
11時17分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
11時18分25秒     all      0.34      0.00      0.08      0.00      0.00     99.58
11時19分25秒     all      0.60      0.00      0.12      0.00      0.00     99.28
11時20分25秒     all      0.35      0.00      0.13      0.00      0.00     99.52
11時21分25秒     all      0.34      0.00      0.06      0.00      0.00     99.60
11時22分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
11時23分25秒     all      0.49      0.00      0.19      0.00      0.00     99.31
11時24分25秒     all      0.33      0.00      0.08      0.00      0.00     99.59
11時25分25秒     all      0.33      0.00      0.08      0.00      0.00     99.59
11時26分25秒     all      0.33      0.00      0.08      0.00      0.00     99.59
11時27分25秒     all      0.38      0.00      0.07      0.00      0.00     99.55
11時28分25秒     all      0.35      0.00      0.08      0.00      0.00     99.57
11時29分25秒     all      0.33      0.00      0.08      0.00      0.00     99.60
11時30分25秒     all      0.38      0.00      0.13      0.00      0.00     99.49
11時31分25秒     all      0.33      0.00      0.06      0.00      0.00     99.60
11時32分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
11時33分25秒     all      0.39      0.00      0.18      0.00      0.00     99.43
11時34分25秒     all      0.34      0.00      0.08      0.00      0.00     99.58
11時35分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
11時36分25秒     all      0.33      0.00      0.08      0.00      0.00     99.59
11時37分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
11時38分25秒     all      0.35      0.00      0.07      0.00      0.00     99.58
11時39分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
11時40分25秒     all      0.43      0.00      0.13      0.00      0.00     99.43
11時41分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
11時42分25秒     all      0.34      0.00      0.08      0.00      0.00     99.59
11時43分25秒     all      0.43      0.00      0.20      0.00      0.00     99.37
11時44分25秒     all      0.34      0.00      0.08      0.00      0.00     99.59
11時45分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
11時46分25秒     all      0.33      0.00      0.08      0.00      0.00     99.59
11時47分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
11時48分25秒     all      0.35      0.00      0.07      0.00      0.00     99.57
11時49分25秒     all      0.34      0.00      0.08      0.00      0.00     99.58
11時50分25秒     all      0.37      0.00      0.13      0.00      0.00     99.51
11時51分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
11時52分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
11時53分25秒     all      0.43      0.00      0.18      0.01      0.00     99.39
11時54分25秒     all      0.35      0.00      0.08      0.00      0.00     99.58
11時55分25秒     all      0.37      0.00      0.08      0.00      0.00     99.54
11時56分25秒     all      0.33      0.00      0.07      0.00      0.00     99.59
11時57分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
11時58分25秒     all      0.36      0.00      0.08      0.00      0.00     99.56
11時59分25秒     all      0.33      0.00      0.08      0.00      0.00     99.59
12時00分25秒     all      0.36      0.00      0.12      0.00      0.00     99.52
12時01分25秒     all      0.37      0.00      0.13      0.00      0.00     99.50
12時02分25秒     all      0.38      0.00      0.13      0.00      0.00     99.49
12時03分25秒     all      0.38      0.00      0.17      0.00      0.00     99.44
12時04分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
12時05分25秒     all      0.34      0.00      0.08      0.00      0.00     99.58
12時06分25秒     all      0.38      0.00      0.08      0.01      0.00     99.53
12時07分25秒     all      0.34      0.00      0.08      0.00      0.00     99.59
12時08分25秒     all      0.34      0.00      0.08      0.00      0.00     99.57
12時09分25秒     all      0.36      0.00      0.11      0.00      0.00     99.53
12時10分25秒     all      0.41      0.00      0.15      0.00      0.00     99.44
12時11分25秒     all      0.34      0.00      0.09      0.00      0.00     99.58
12時12分25秒     all      0.33      0.00      0.07      0.00      0.00     99.61
12時13分25秒     all      0.39      0.00      0.16      0.00      0.00     99.45
12時14分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
12時15分25秒     all      0.34      0.00      0.08      0.00      0.00     99.59
12時16分25秒     all      0.34      0.00      0.08      0.00      0.00     99.59
12時17分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
12時18分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
12時19分25秒     all      0.33      0.00      0.08      0.00      0.00     99.59
12時20分25秒     all      0.39      0.00      0.14      0.00      0.00     99.46
12時21分25秒     all      0.37      0.00      0.09      0.00      0.00     99.54
12時22分25秒     all      0.35      0.00      0.07      0.00      0.00     99.58
12時23分25秒     all      0.40      0.00      0.18      0.00      0.00     99.42
12時24分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
12時25分25秒     all      0.34      0.00      0.09      0.00      0.00     99.57
12時26分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
12時27分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
12時28分25秒     all      0.35      0.00      0.06      0.00      0.00     99.59
12時29分25秒     all      0.35      0.00      0.08      0.00      0.00     99.57
12時30分25秒     all      0.35      0.00      0.12      0.00      0.00     99.53
12時31分25秒     all      0.36      0.00      0.08      0.00      0.00     99.56
12時32分25秒     all      0.32      0.00      0.07      0.00      0.00     99.62
12時33分25秒     all      0.43      0.00      0.17      0.00      0.00     99.40
12時34分25秒     all      0.31      0.00      0.06      0.00      0.00     99.63
12時35分25秒     all      0.35      0.00      0.08      0.00      0.00     99.57
12時36分25秒     all      0.32      0.00      0.07      0.00      0.00     99.62
12時37分25秒     all      0.40      0.00      0.07      0.00      0.00     99.54
12時38分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
12時39分25秒     all      0.36      0.00      0.08      0.00      0.00     99.56
12時40分25秒     all      0.42      0.00      0.14      0.00      0.00     99.44
12時41分25秒     all      0.36      0.00      0.06      0.00      0.00     99.58
12時42分25秒     all      0.30      0.00      0.07      0.00      0.00     99.63
12時43分25秒     all      0.42      0.00      0.18      0.00      0.00     99.40
12時44分25秒     all      0.32      0.00      0.08      0.00      0.00     99.60
12時45分25秒     all      0.37      0.00      0.06      0.00      0.00     99.56
12時46分25秒     all      0.30      0.00      0.07      0.00      0.00     99.63
12時47分25秒     all      0.36      0.00      0.08      0.00      0.00     99.57
12時48分25秒     all      0.34      0.00      0.07      0.00      0.00     99.59
12時49分25秒     all      0.37      0.00      0.08      0.00      0.00     99.55
12時50分25秒     all      0.34      0.00      0.12      0.00      0.00     99.54
12時51分25秒     all      0.35      0.00      0.08      0.00      0.00     99.57
12時52分25秒     all      0.35      0.00      0.07      0.00      0.00     99.58
12時53分25秒     all      0.43      0.00      0.18      0.00      0.00     99.40
12時54分25秒     all      0.31      0.00      0.08      0.00      0.00     99.61
12時55分25秒     all      0.39      0.00      0.09      0.00      0.00     99.51
12時56分25秒     all      0.30      0.00      0.08      0.00      0.00     99.62
12時57分25秒     all      0.37      0.00      0.08      0.00      0.00     99.55
12時58分25秒     all      0.32      0.00      0.06      0.00      0.00     99.62
12時59分25秒     all      0.37      0.00      0.09      0.00      0.00     99.55
13時00分25秒     all      0.39      0.00      0.15      0.00      0.00     99.47
13時01分25秒     all      0.39      0.00      0.13      0.00      0.00     99.48
13時02分25秒     all      0.32      0.00      0.09      0.00      0.00     99.59
13時03分25秒     all      0.41      0.00      0.17      0.00      0.00     99.42
13時04分25秒     all      0.31      0.00      0.07      0.00      0.00     99.62
13時05分25秒     all      0.36      0.00      0.08      0.00      0.00     99.56
13時06分25秒     all      0.34      0.00      0.08      0.00      0.00     99.58
13時07分25秒     all      0.36      0.00      0.08      0.00      0.00     99.55
13時08分25秒     all      0.32      0.00      0.08      0.00      0.00     99.60
13時09分25秒     all      0.36      0.00      0.08      0.00      0.00     99.55
13時10分25秒     all      0.35      0.00      0.12      0.00      0.00     99.53
13時11分25秒     all      0.35      0.00      0.07      0.00      0.00     99.57
13時12分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
13時13分25秒     all      0.43      0.00      0.18      0.00      0.00     99.39
13時14分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
13時15分25秒     all      0.38      0.00      0.08      0.00      0.00     99.55
13時16分25秒     all      0.30      0.00      0.07      0.00      0.00     99.63
13時17分25秒     all      0.36      0.00      0.08      0.00      0.00     99.56
13時18分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
13時19分25秒     all      0.66      0.00      0.12      0.00      0.00     99.21
13時20分25秒     all      0.38      0.00      0.14      0.01      0.00     99.47
13時21分25秒     all      0.36      0.00      0.08      0.00      0.00     99.56
13時22分25秒     all      0.30      0.00      0.06      0.00      0.00     99.63
13時23分25秒     all      0.43      0.00      0.19      0.00      0.00     99.39
13時24分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
13時25分25秒     all      0.36      0.00      0.09      0.00      0.00     99.55
13時26分25秒     all      0.31      0.00      0.07      0.00      0.00     99.62
13時27分25秒     all      0.36      0.00      0.07      0.00      0.00     99.57
13時28分25秒     all      0.33      0.00      0.08      0.00      0.00     99.59
13時29分25秒     all      0.37      0.00      0.09      0.00      0.00     99.54
13時30分25秒     all      0.34      0.00      0.11      0.00      0.00     99.55
13時31分25秒     all      0.40      0.00      0.08      0.00      0.00     99.52
13時32分25秒     all      0.31      0.00      0.07      0.00      0.00     99.62
13時33分25秒     all      0.42      0.00      0.17      0.00      0.00     99.41
13時34分25秒     all      0.30      0.00      0.08      0.00      0.00     99.62
13時35分25秒     all      0.36      0.00      0.07      0.00      0.00     99.57
13時36分25秒     all      0.30      0.00      0.06      0.00      0.00     99.63
13時37分25秒     all      0.36      0.00      0.08      0.00      0.00     99.55
13時38分25秒     all      0.37      0.00      0.09      0.00      0.00     99.54
13時39分25秒     all      0.37      0.00      0.08      0.00      0.00     99.55
13時40分25秒     all      0.34      0.00      0.12      0.00      0.00     99.54
13時41分25秒     all      0.35      0.00      0.07      0.00      0.00     99.58
13時42分25秒     all      0.31      0.00      0.07      0.00      0.00     99.62
13時43分25秒     all      0.43      0.00      0.20      0.00      0.00     99.37
13時44分25秒     all      0.31      0.00      0.07      0.00      0.00     99.62
13時45分25秒     all      0.36      0.00      0.08      0.00      0.00     99.55
13時46分25秒     all      0.33      0.00      0.07      0.00      0.00     99.60
13時47分25秒     all      0.36      0.00      0.09      0.00      0.00     99.55
13時48分25秒     all      0.32      0.00      0.07      0.00      0.00     99.61
13時49分25秒     all      0.37      0.00      0.08      0.00      0.00     99.55
13時50分25秒     all      0.34      0.00      0.13      0.00      0.00     99.54
13時51分25秒     all      0.36      0.00      0.07      0.00      0.00     99.57
13時52分25秒     all      0.30      0.00      0.07      0.00      0.00     99.63
13時53分25秒     all      0.41      0.00      0.17      0.00      0.00     99.42
13時54分25秒     all      0.30      0.00      0.08      0.00      0.00     99.62
13時55分25秒     all      0.39      0.00      0.09      0.00      0.00     99.52
13時56分25秒     all      0.35      0.00      0.09      0.00      0.00     99.56
13時57分25秒     all      0.36      0.00      0.08      0.00      0.00     99.56
13時58分25秒     all      0.33      0.00      0.06      0.00      0.00     99.61
13時59分25秒     all      0.36      0.00      0.09      0.00      0.00     99.55
14時00分25秒     all      0.35      0.00      0.12      0.00      0.00     99.53
14時01分25秒     all      0.43      0.00      0.13      0.00      0.00     99.45
14時02分25秒     all      0.31      0.00      0.10      0.00      0.00     99.59
14時03分25秒     all      0.43      0.00      0.17      0.00      0.00     99.40
14時04分25秒     all      0.30      0.00      0.07      0.00      0.00     99.63
14時05分25秒     all      0.36      0.00      0.07      0.00      0.00     99.56
14時06分25秒     all      0.31      0.00      0.07      0.00      0.00     99.62
14時07分25秒     all      0.37      0.00      0.08      0.00      0.00     99.56
14時08分25秒     all      0.33      0.00      0.08      0.00      0.00     99.59
14時09分25秒     all      0.36      0.00      0.08      0.00      0.00     99.56
14時10分25秒     all      0.34      0.00      0.12      0.00      0.00     99.54
14時11分25秒     all      0.36      0.00      0.07      0.00      0.00     99.57
14時12分25秒     all      0.30      0.00      0.07      0.00      0.00     99.64
14時13分25秒     all      0.41      0.00      0.17      0.00      0.00     99.41
14時14分25秒     all      0.31      0.00      0.07      0.00      0.00     99.61
14時15分25秒     all      0.37      0.00      0.07      0.00      0.00     99.55
14時16分25秒     all      0.35      0.00      0.09      0.00      0.00     99.56
14時17分25秒     all      0.36      0.00      0.08      0.00      0.00     99.56
14時18分25秒     all      0.35      0.00      0.07      0.00      0.00     99.58
